url,id,updated_at,created_at,title,lat,lon,regione,provincia,labels,milestone,image,data,body,state
https://github.com/emergenzeHack/covid19pt_issues/issues/32,596767331,2020-04-08 18:22:11,2020-04-08 18:18:32,Sebenta da Quarentena - atividades para ajudar os idosos a ocupar o tempo,,,,,"[""Missing position"", ""accepted"", ""bulletin"", ""cultural activities and leisure"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""idosos"", ""Link"": ""https://sebentadaquarentena.com/"", ""Notas_Legais"": ""OK"", ""O_que"": ""A Sebenta da Quarentena \u00e9 um caderno de atividades, feito por 40 artistas portugueses, que quer ajudar os mais velhos a ocupar o tempo. Est\u00e1 dispon\u00edvel online de forma gratuita e j\u00e1 come\u00e7ou a ser distribu\u00edda pelas juntas de freguesia"", ""Oferente"": ""caderno de atividades para ajudar os mais velhos a ocupar o tempo"", ""Tipo_de_iniciativa"": ""cultural-recre"", ""Titulo"": ""Sebenta da Quarentena""}","<pre><yamldata>
Destinatarios: idosos
Link: https://sebentadaquarentena.com/
Notas_Legais: OK
O_que: A Sebenta da Quarentena é um caderno de atividades, feito por 40 artistas portugueses,
  que quer ajudar os mais velhos a ocupar o tempo. Está disponível online de forma
  gratuita e já começou a ser distribuída pelas juntas de freguesia
Oferente: caderno de atividades para ajudar os mais velhos a ocupar o tempo
Tipo_de_iniciativa: cultural-recre
Titulo: Sebenta da Quarentena
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/31,596411104,2020-04-08 09:02:58,2020-04-08 08:43:32,#Madeira #Funchal venda itinerante de fruta e legumes pelo concelho,32.650198,-16.908261,,,"[""accepted"", ""deliveries and services"", ""entrega"", ""form""]",,,"{""Link"": ""http://www.cm-funchal.pt/pt/not%C3%ADciaspt/7096-a-c%C3%A2mara-municipal-do-funchal-promove,-a-partir-desta-quarta-feira,-dia-8-de-abril,-a-venda-itinerante-de-fruta-e-legumes-pelo-concelho,-em-mais-uma-medida-no-sentido-de-apoiar-os-agricultores-regionais-a-escoar-os-seus-produtos-nesta-altura-de-crise.html"", ""Nome_do_negocio"": ""C\u00e2mara Municipal do #Funchal - comerciantes fruta e legumes"", ""Notas_Legais"": ""OK"", ""O_que"": ""Covid-19: Funchal promove venda itinerante de fruta e legumes pelo concelho\nA partir desta quarta-feira, dia 8 de abril, pelo menos 10 comerciantes v\u00e3o circular pela cidade num meio m\u00f3vel de comercializa\u00e7\u00e3o que estar\u00e1 devidamente identificado com a imagem do projeto."", ""location"": ""32.650198 -16.908261 0 0""}","<pre><yamldata>
Link: http://www.cm-funchal.pt/pt/not%C3%ADciaspt/7096-a-c%C3%A2mara-municipal-do-funchal-promove,-a-partir-desta-quarta-feira,-dia-8-de-abril,-a-venda-itinerante-de-fruta-e-legumes-pelo-concelho,-em-mais-uma-medida-no-sentido-de-apoiar-os-agricultores-regionais-a-escoar-os-seus-produtos-nesta-altura-de-crise.html
Nome_do_negocio: 'Câmara Municipal do #Funchal - comerciantes fruta e legumes'
Notas_Legais: OK
O_que: 'Covid-19: Funchal promove venda itinerante de fruta e legumes pelo concelho

  A partir desta quarta-feira, dia 8 de abril, pelo menos 10 comerciantes vão circular
  pela cidade num meio móvel de comercialização que estará devidamente identificado
  com a imagem do projeto.'
location: 32.650198 -16.908261 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/30,595312778,2020-04-06 18:04:33,2020-04-06 17:57:42,Rooms Against Covid - acomodações temporárias e gratuitas a profissionais de saúde #Braga,41.550222,-8.427683,,,"[""accepted"", ""donations"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""profissionais de sa\u00fade que trabalham contra o Covid19, propriet\u00e1rios de alojamento"", ""Link"": ""https://www.roomsagainstcovid.com/"", ""Notas_Legais"": ""OK"", ""O_que"": ""Para apoiar as pessoas que est\u00e3o a trabalhar arduamente na linha de frente para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer acomoda\u00e7\u00f5es tempor\u00e1rias e gratuitas a profissionais de sa\u00fade realocados"", ""Oferente"": ""Rooms Against Covid"", ""Tipo_de_iniciativa"": ""trabalho-empre"", ""Titulo"": ""Rooms Against Covid #Braga"", ""location"": ""41.550222 -8.427683 0 0""}","<pre><yamldata>
Destinatarios: profissionais de saúde que trabalham contra o Covid19, proprietários
  de alojamento
Link: https://www.roomsagainstcovid.com/
Notas_Legais: OK
O_que: Para apoiar as pessoas que estão a trabalhar arduamente na linha de frente
  para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer
  acomodações temporárias e gratuitas a profissionais de saúde realocados
Oferente: Rooms Against Covid
Tipo_de_iniciativa: trabalho-empre
Titulo: 'Rooms Against Covid #Braga'
location: 41.550222 -8.427683 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/29,595311730,2020-04-06 18:03:37,2020-04-06 17:56:22,Rooms Against Covid - acomodações temporárias e gratuitas a profissionais de saúde #Coimbra,40.209229,-8.426085,,,"[""accepted"", ""donations"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""profissionais de sa\u00fade que trabalham contra o Covid19, propriet\u00e1rios de alojamento"", ""Link"": ""https://www.roomsagainstcovid.com/"", ""Notas_Legais"": ""OK"", ""O_que"": ""Para apoiar as pessoas que est\u00e3o a trabalhar arduamente na linha de frente para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer acomoda\u00e7\u00f5es tempor\u00e1rias e gratuitas a profissionais de sa\u00fade realocados"", ""Oferente"": ""Rooms Against Covid"", ""Tipo_de_iniciativa"": ""trabalho-empre"", ""Titulo"": ""Rooms Against Covid #Coimbra"", ""location"": ""40.209229 -8.426085 0 0""}","<pre><yamldata>
Destinatarios: profissionais de saúde que trabalham contra o Covid19, proprietários
  de alojamento
Link: https://www.roomsagainstcovid.com/
Notas_Legais: OK
O_que: Para apoiar as pessoas que estão a trabalhar arduamente na linha de frente
  para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer
  acomodações temporárias e gratuitas a profissionais de saúde realocados
Oferente: Rooms Against Covid
Tipo_de_iniciativa: trabalho-empre
Titulo: 'Rooms Against Covid #Coimbra'
location: 40.209229 -8.426085 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/28,595310892,2020-04-06 18:03:00,2020-04-06 17:55:08,Rooms Against Covid - acomodações temporárias e gratuitas a profissionais de saúde #Faro,37.015969,-7.932923,,,"[""accepted"", ""donations"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""profissionais de sa\u00fade que trabalham contra o Covid19, propriet\u00e1rios de alojamento"", ""Link"": ""https://www.roomsagainstcovid.com/"", ""Notas_Legais"": ""OK"", ""O_que"": ""Para apoiar as pessoas que est\u00e3o a trabalhar arduamente na linha de frente para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer acomoda\u00e7\u00f5es tempor\u00e1rias e gratuitas a profissionais de sa\u00fade realocados"", ""Oferente"": ""Rooms Against Covid"", ""Tipo_de_iniciativa"": ""trabalho-empre"", ""Titulo"": ""Rooms Against Covid #Faro"", ""location"": ""37.015969 -7.932923 0 0""}","<pre><yamldata>
Destinatarios: profissionais de saúde que trabalham contra o Covid19, proprietários
  de alojamento
Link: https://www.roomsagainstcovid.com/
Notas_Legais: OK
O_que: Para apoiar as pessoas que estão a trabalhar arduamente na linha de frente
  para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer
  acomodações temporárias e gratuitas a profissionais de saúde realocados
Oferente: Rooms Against Covid
Tipo_de_iniciativa: trabalho-empre
Titulo: 'Rooms Against Covid #Faro'
location: 37.015969 -7.932923 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/27,595309472,2020-04-06 18:02:06,2020-04-06 17:52:57,Rooms Against Covid - acomodações temporárias e gratuitas a profissionais de saúde #Funchal,32.648499,-16.910384,,,"[""accepted"", ""donations"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""profissionais de sa\u00fade que trabalham contra o Covid19, propriet\u00e1rios de alojamento"", ""Link"": ""https://www.roomsagainstcovid.com/"", ""Notas_Legais"": ""OK"", ""O_que"": ""Para apoiar as pessoas que est\u00e3o a trabalhar arduamente na linha de frente para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer acomoda\u00e7\u00f5es tempor\u00e1rias e gratuitas a profissionais de sa\u00fade realocados"", ""Oferente"": ""Rooms Against Covid"", ""Tipo_de_iniciativa"": ""trabalho-empre"", ""Titulo"": ""Rooms Against Covid"", ""location"": ""32.648499 -16.910384 0 0""}","<pre><yamldata>
Destinatarios: profissionais de saúde que trabalham contra o Covid19, proprietários
  de alojamento
Link: https://www.roomsagainstcovid.com/
Notas_Legais: OK
O_que: Para apoiar as pessoas que estão a trabalhar arduamente na linha de frente
  para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer
  acomodações temporárias e gratuitas a profissionais de saúde realocados
Oferente: Rooms Against Covid
Tipo_de_iniciativa: trabalho-empre
Titulo: Rooms Against Covid
location: 32.648499 -16.910384 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/26,595308535,2020-04-06 18:01:04,2020-04-06 17:51:39,Rooms Against Covid - acomodações temporárias e gratuitas a profissionais de saúde #Porto,41.152614,-8.61371,,,"[""accepted"", ""donations"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""profissionais de sa\u00fade que trabalham contra o Covid19, propriet\u00e1rios de alojamento"", ""Link"": ""https://www.roomsagainstcovid.com/"", ""Notas_Legais"": ""OK"", ""O_que"": ""Para apoiar as pessoas que est\u00e3o a trabalhar arduamente na linha de frente para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer acomoda\u00e7\u00f5es tempor\u00e1rias e gratuitas a profissionais de sa\u00fade realocados"", ""Oferente"": ""Rooms Against Covid"", ""Tipo_de_iniciativa"": ""trabalho-empre"", ""Titulo"": ""Rooms Against Covid"", ""location"": ""41.152614 -8.61371 0 0""}","<pre><yamldata>
Destinatarios: profissionais de saúde que trabalham contra o Covid19, proprietários
  de alojamento
Link: https://www.roomsagainstcovid.com/
Notas_Legais: OK
O_que: Para apoiar as pessoas que estão a trabalhar arduamente na linha de frente
  para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer
  acomodações temporárias e gratuitas a profissionais de saúde realocados
Oferente: Rooms Against Covid
Tipo_de_iniciativa: trabalho-empre
Titulo: Rooms Against Covid
location: 41.152614 -8.61371 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/25,595307459,2020-04-06 17:59:58,2020-04-06 17:50:03,Rooms Against Covid - acomodações temporárias e gratuitas a profissionais de saúde #Lisboa,38.720625,-9.137685,,,"[""accepted"", ""donations"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""profissionais de sa\u00fade que trabalham contra o Covid19, propriet\u00e1rios de alojamento"", ""Link"": ""https://www.roomsagainstcovid.com/"", ""Notas_Legais"": ""OK"", ""O_que"": ""Para apoiar as pessoas que est\u00e3o a trabalhar arduamente na linha de frente para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer acomoda\u00e7\u00f5es tempor\u00e1rias e gratuitas a profissionais de sa\u00fade realocados"", ""Oferente"": ""Rooms Against Covid"", ""Tipo_de_iniciativa"": ""trabalho-empre"", ""Titulo"": ""Rooms Against Covid"", ""location"": ""38.720625 -9.137685 0 0""}","<pre><yamldata>
Destinatarios: profissionais de saúde que trabalham contra o Covid19, proprietários
  de alojamento
Link: https://www.roomsagainstcovid.com/
Notas_Legais: OK
O_que: Para apoiar as pessoas que estão a trabalhar arduamente na linha de frente
  para mitigar o impacto do COVID-19, estamos a trabalhar com o objectivo de oferecer
  acomodações temporárias e gratuitas a profissionais de saúde realocados
Oferente: Rooms Against Covid
Tipo_de_iniciativa: trabalho-empre
Titulo: Rooms Against Covid
location: 38.720625 -9.137685 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/24,595278660,2020-04-06 17:12:13,2020-04-06 17:06:24,acalma.online: Apoio psicológico gratuito online #Portugal,,,,,"[""Missing position"", ""accepted"", ""form"", ""private solidarity services and initiatives"", ""psychological support"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""todos"", ""Link"": ""https://acalma.online/"", ""Notas_Legais"": ""OK"", ""O_que"": ""O acalma.online \u00e9 um projeto portugu\u00eas de apoio psicol\u00f3gico gratuito online, promovido pela Casa do Impacto no \u00e2mbito do movimento Tech4covid19, com o apoio das Startups de Impacto ZenKlub, Doctorino e Hug-a-Group e em parceria com a WithCompany e a DoctorSpin.\n\nA plataforma tem como objetivos basilares a promo\u00e7\u00e3o do al\u00edvio imediato do impacto psicol\u00f3gico da crise criada pelo COVID-19 e o apoio ao desenvolvimento de compet\u00eancias psicol\u00f3gicas para lidar com os desafios decorrentes da atual pandemia, e conta com profissionais de Psicologia Cl\u00ednica devidamente treinados para o efeito."", ""Oferente"": ""acalma.online"", ""Tipo_de_entidade"": ""privado"", ""Tipo_de_iniciativa"": ""solidariedade"", ""Titulo"": ""O acalma.online""}","<pre><yamldata>
Destinatarios: todos
Link: https://acalma.online/
Notas_Legais: OK
O_que: 'O acalma.online é um projeto português de apoio psicológico gratuito online,
  promovido pela Casa do Impacto no âmbito do movimento Tech4covid19, com o apoio
  das Startups de Impacto ZenKlub, Doctorino e Hug-a-Group e em parceria com a WithCompany
  e a DoctorSpin.


  A plataforma tem como objetivos basilares a promoção do alívio imediato do impacto
  psicológico da crise criada pelo COVID-19 e o apoio ao desenvolvimento de competências
  psicológicas para lidar com os desafios decorrentes da atual pandemia, e conta com
  profissionais de Psicologia Clínica devidamente treinados para o efeito.'
Oferente: acalma.online
Tipo_de_entidade: privado
Tipo_de_iniciativa: solidariedade
Titulo: O acalma.online
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/23,594684571,2020-04-05 22:44:13,2020-04-05 22:34:30,Teia 19 Plataforma de conteúdos artísticos,,,,,"[""Missing position"", ""accepted"", ""cultural activities and leisure"", ""form"", ""private solidarity services and initiatives"", ""solidarity initiatives""]",,,"{""Destinatarios"": ""artistas e p\u00fablico"", ""Link"": ""https://www.facebook.com/Teia19/"", ""Notas_Legais"": ""OK"", ""O_que"": ""Um grupo informal com artistas e t\u00e9cnicos criou uma plataforma de conte\u00fados art\u00edsticos para disponibilizar \u2018online\u2019, apelando aos donativos do p\u00fablico no sentido de minimizar a aus\u00eancia de rendimentos dos artistas devido \u00e0 pandemia de covid-19.\nA primeira iniciativa realiza-se em 07 de abril e consiste num recital que faz parte da iniciativa mensal \u201cAs primas ter\u00e7as\u201d e vai incidir sobre os poetas de Am\u00e1lia."", ""Oferente"": ""plataforma de conte\u00fados art\u00edsticos para disponibilizar \u2018online\u2019, apelando aos donativos do p\u00fablico"", ""Tipo_de_iniciativa"": ""cultural-recre"", ""Titulo"": ""Teia 19""}","<pre><yamldata>
Destinatarios: artistas e público
Link: https://www.facebook.com/Teia19/
Notas_Legais: OK
O_que: 'Um grupo informal com artistas e técnicos criou uma plataforma de conteúdos
  artísticos para disponibilizar ‘online’, apelando aos donativos do público no sentido
  de minimizar a ausência de rendimentos dos artistas devido à pandemia de covid-19.

  A primeira iniciativa realiza-se em 07 de abril e consiste num recital que faz parte
  da iniciativa mensal “As primas terças” e vai incidir sobre os poetas de Amália.'
Oferente: plataforma de conteúdos artísticos para disponibilizar ‘online’, apelando
  aos donativos do público
Tipo_de_iniciativa: cultural-recre
Titulo: Teia 19
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/19,594550474,2020-04-06 00:38:41,2020-04-05 16:46:54,Migrants as residents [ENG],38.722299,-9.140003,,,"[""Missing position"", ""accepted"", ""foreigners"", ""form"", ""useful news""]",,,"{""Link"": ""https://uk.reuters.com/article/us-health-coronavirus-portugal/portugal-to-treat-migrants-as-residents-during-coronavirus-crisis-idUKKBN21F0N7"", ""Location"": ""38.722299 -9.140003 0 0"", ""Nome"": ""Migrants as residents [ENG]"", ""Notas_Legais"": ""OK"", ""O_que"": ""All foreigners in Portugal with pending applications will be treated as permanent residents until at least July 1, to ensure migrants have access to public services during the coronavirus outbreak.""}","<pre><yamldata>
Link: https://uk.reuters.com/article/us-health-coronavirus-portugal/portugal-to-treat-migrants-as-residents-during-coronavirus-crisis-idUKKBN21F0N7
Nome: Migrants as residents [ENG]
Notas_Legais: OK
O_que: All foreigners in Portugal with pending applications will be treated as permanent
  residents until at least July 1, to ensure migrants have access to public services
  during the coronavirus outbreak.
Location: 38.722299 -9.140003 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/15,594546731,2020-04-07 13:07:09,2020-04-05 16:38:23,Serviço Informativo Institucional COVID-19,,,,,"[""Missing position"", ""accepted"", ""form"", ""institutional sources"", ""useful contacts"", ""useful news""]",,,"{""Finalidade"": ""Servi\u00e7o Informativo Institucional COVID-19"", ""Nome"": ""Servi\u00e7o Nacional de Sa\u00fade - SNS"", ""Notas_Legais"": ""OK"", ""Telefone"": ""808 24 24 24""}","<pre><yamldata>
Finalidade: Serviço Informativo Institucional COVID-19
Nome: Serviço Nacional de Saúde - SNS
Notas_Legais: OK
Telefone: 808 24 24 24
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/14,594543131,2020-04-05 16:59:21,2020-04-05 16:30:25,Lista de empresas com entrega ao domicílio na #Madeira e #PortoSanto,32.659633,-16.925688,,,"[""accepted"", ""deliveries and services"", ""entrega"", ""form""]",,,"{""Email"": ""now@startupmadeira.eu"", ""Link"": ""https://startupmadeira.eu/pt/2020/03/19/ficaemcasa-servicos-e-entregas-em-casa/#"", ""Nome_do_negocio"": ""Startup Madeira"", ""Notas_Legais"": ""OK"", ""O_que"": ""Lista de empresas com entrega ao domic\u00edlio na Madeira e Porto Santo."", ""location"": ""32.659633 -16.925688 0 0""}","<pre><yamldata>
Email: now@startupmadeira.eu
Link: https://startupmadeira.eu/pt/2020/03/19/ficaemcasa-servicos-e-entregas-em-casa/#
Nome_do_negocio: Startup Madeira
Notas_Legais: OK
O_que: Lista de empresas com entrega ao domicílio na Madeira e Porto Santo.
location: 32.659633 -16.925688 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/12,594518609,2020-04-05 18:27:04,2020-04-05 15:37:22,CoFiq em Casa #Funchal #Madeira,32.650236,-16.908289,,,"[""accepted"", ""deliveries and services"", ""form"", ""solidarity initiatives"", ""solidarity services and initiatives""]",,,"{""Destinatarios"": ""grupos de risco"", ""Link"": ""https://www.facebook.com/pg/co.fiq.em.casa/about/?ref=page_internal"", ""Notas_Legais"": ""OK"", ""O_que"": ""Grupo de jovens volunt\u00e1rios que fazem as compras essenciais para os grupos de risco. S\u00f3 tens de dizer o que necessitas, eles compram e entregam na morada indicada, com os maiores cuidados poss\u00edveis. As entregas s\u00e3o feitas no Funchal (e arredores) e t\u00eam o limite de 50\u20ac por pedido Contactos: 963033182; 968292865; 968402293 e 961214958"", ""Oferente"": ""Compras e entregas em casa"", ""Tipo_de_entidade"": ""privato"", ""Tipo_de_iniciativa"": ""solidale"", ""Titulo"": ""CoFiq em Casa"", ""location"": ""32.650236 -16.908289 0 0""}","<pre><yamldata>
Destinatarios: grupos de risco
Link: https://www.facebook.com/pg/co.fiq.em.casa/about/?ref=page_internal
Notas_Legais: OK
O_que: 'Grupo de jovens voluntários que fazem as compras essenciais para os grupos
  de risco. Só tens de dizer o que necessitas, eles compram e entregam na morada indicada,
  com os maiores cuidados possíveis. As entregas são feitas no Funchal (e arredores)
  e têm o limite de 50€ por pedido Contactos: 963033182; 968292865; 968402293 e 961214958'
Oferente: Compras e entregas em casa
Tipo_de_entidade: privato
Tipo_de_iniciativa: solidale
Titulo: CoFiq em Casa
location: 32.650236 -16.908289 0 0
</yamldata></pre>",open
https://github.com/emergenzeHack/covid19pt_issues/issues/9,594506837,2020-04-06 18:07:30,2020-04-05 15:12:44,Inscrição na Rede Solidária de #Lisboa,38.749507,-9.150184,,,"[""accepted"", ""form"", ""support request""]",,,"{""Descricao"": ""Identifica\u00e7\u00e3o e organiza\u00e7\u00e3o de pessoas dispon\u00edveis para, num determinado per\u00edodo, realizar tarefas solid\u00e1rias junto dos setores mais vulner\u00e1veis da popula\u00e7\u00e3o.\nEstas tarefas v\u00e3o desde a realiza\u00e7\u00e3o de compras, \u00e0 entrega de refei\u00e7\u00f5es e/ou medicamentos, ao passeio de animais dom\u00e9sticos ou a outras formas de apoio como a preven\u00e7\u00e3o da vitima\u00e7\u00e3o.\nEst\u00e3o exclu\u00eddas desta rede todas as pessoas de grupo de risco. O munic\u00edpio fornecer\u00e1 o suporte de informa\u00e7\u00e3o necess\u00e1ria para que as tarefas sejam feitas em seguran\u00e7a e com o menor risco poss\u00edvel de cont\u00e1gio, garantindo distribui\u00e7\u00e3o de material de prote\u00e7\u00e3o a quem integre a rede solid\u00e1ria e desempenhe estas tarefas.\nO munic\u00edpio deve centralizar a recolha de recursos e, em articula\u00e7\u00e3o com as juntas de freguesia, operacionalizar a rede no terreno, conforme as necessidades da popula\u00e7\u00e3o.\nRespostas de Alojamento Provis\u00f3rio\nLisboa tem 4 espa\u00e7os dedicados ao apoio \u00e0s pessoas em situa\u00e7\u00e3o de sem-abrigo. Garantem seguran\u00e7a, seguindo as recomenda\u00e7\u00f5es da Dire\u00e7\u00e3o-geral de Sa\u00fade, t\u00eam equipas m\u00e9dicas e sociais a trabalhar e a acompanhar cada pessoa, e oferecem refei\u00e7\u00f5es quentes e higiene pessoal.\nToda a ajuda \u00e9 necess\u00e1ria neste momento. Ter\u00e1 acompanhamento e seguimento nas tarefas necess\u00e1rias de apoio \u00e0s pessoas em situa\u00e7\u00e3o de sem-abrigo."", ""Destinatarios"": ""pessoas idosas; pessoas com defici\u00eancia; pessoas suspeitas de covid-19 e em isolamento domicili\u00e1rio; pessoas em situa\u00e7\u00e3o de sem-abrigo."", ""Email"": ""balcaoparceriasocial@cm-lisboa.pt"", ""Link"": ""https://www.lisboa.pt/inscricao-na-rede-solidaria-de-lisboa"", ""Nome"": ""Camara Municipal de #Lisboa"", ""Notas_Legais"": ""OK"", ""O_que"": ""Inscri\u00e7\u00e3o na Rede Solid\u00e1ria de #Lisboa"", ""location"": ""38.749507 -9.150184 0 0""}","<pre><yamldata>
Descricao: 'Identificação e organização de pessoas disponíveis para, num determinado
período, realizar tarefas solidárias junto dos setores mais vulneráveis da população.

Estas tarefas vão desde a realização de compras, à entrega de refeições e/ou medicamentos,
ao passeio de animais domésticos ou a outras formas de apoio como a prevenção da
vitimação.

Estão excluídas desta rede todas as pessoas de grupo de risco. O município fornecerá
o suporte de informação necessária para que as tarefas sejam feitas em segurança
e com o menor risco possível de contágio, garantindo distribuição de material de
proteção a quem integre a rede solidária e desempenhe estas tarefas.

O município deve centralizar a recolha de recursos e, em articulação com as juntas
de freguesia, operacionalizar a rede no terreno, conforme as necessidades da população.

Respostas de Alojamento Provisório

Lisboa tem 4 espaços dedicados ao apoio às pessoas em situação de sem-abrigo. Garantem
segurança, seguindo as recomendações da Direção-geral de Saúde, têm equipas médicas
e sociais a trabalhar e a acompanhar cada pessoa, e oferecem refeições quentes e
higiene pessoal.

Toda a ajuda é necessária neste momento. Terá acompanhamento e seguimento nas tarefas
necessárias de apoio às pessoas em situação de sem-abrigo.'
Destinatarios: 'pessoas idosas; pessoas com deficiência; pessoas suspeitas de covid-19
e em isolamento domiciliário; pessoas em situação de sem-abrigo.'
Email: balcaoparceriasocial@cm-lisboa.pt
Link: https://www.lisboa.pt/inscricao-na-rede-solidaria-de-lisboa
Nome: 'Camara Municipal de #Lisboa'
Notas_Legais: OK
O_que: 'Inscrição na Rede Solidária de #Lisboa'
location: 38.749507 -9.150184 0 0
</yamldata></pre>",open
